Time 3-W-U-Total 3-W-U8 
0.16666666666666666 1.2658323444391404 0.9964599591366317 
0.3333333333333333 1.039220168183116 0.996458653504691 
0.5 1.0388445775735557 0.9964573480611217 
0.6666666666666666 1.038787501967227 0.9964560428087523 
2.1666666666666665 1.0635190242633292 0.9964443040706558 
3.6666666666666665 1.0685059631185034 0.9964325806848474 
5.166666666666667 1.069663842443753 0.9964208724795085 
6.666666666666667 1.070043998879881 0.9964091792848179 
8.166666666666666 1.0702582016103506 0.9963975009329599 
9.666666666666666 1.0704306454997976 0.9963858372581003 
11.166666666666666 1.0473493804269114 0.9963741880963638 
12.666666666666666 1.0355540945334847 0.9963625532857149 
14.166666666666666 1.0432823642605347 0.9963509326660953 
15.666666666666666 1.0360948631746194 0.9963393260793543 
17.166666666666668 1.0448324965776623 0.9963277333692098 
18.666666666666668 1.0379524033264769 0.9963161543812254 
20.166666666666668 1.0466753716199728 0.9963045889627895 
21.666666666666668 1.0398738278792563 0.9962930369630927 
23.166666666666668 1.0485317221612875 0.9962814982331067 
24.666666666666668 1.0417983943085425 0.9962699726255639 
26.166666666666668 1.0503905424896054 0.9962584599949357 
27.666666666666668 1.0437257823769384 0.9962469601974122 
29.166666666666668 1.0522537801737555 0.9962354730908825 
30.666666666666668 1.0456582856828895 0.9962239985349128 
32.166666666666664 1.0541237010558357 0.9962125363907289 
33.666666666666664 1.0475980429561398 0.9962010865211948 
35.166666666666664 1.056002324816394 0.9961896487907941 
36.666666666666664 1.049546944515114 0.9961782230656103 
38.166666666666664 1.0578914336240615 0.9961668092133086 
39.666666666666664 1.0515066603450185 0.9961554071031168 
41.166666666666664 1.059792602990043 0.9961440166058065 
42.666666666666664 1.053478669542026 0.9961326375936752 
44.166666666666664 1.061707229618295 0.9961212699405286 
45.666666666666664 1.0554642860945052 0.9961099135216619 
47.166666666666664 1.063636555614436 0.9960985682138425 
48.666666666666664 1.0574646812579638 0.9960872338952934 
50.166666666666664 1.0655816894839014 0.9960759104456745 
51.666666666666664 1.0594809029607444 0.9960645977460669 
53.166666666666664 1.067543624339757 0.9960532956789556 
54.666666666666664 1.061513892631079 0.9960420041282125 
56.166666666666664 1.0695232536882737 0.9960307229790811 
57.666666666666664 1.0635644997859743 0.9960194521181589 
59.166666666666664 1.0715213851127419 0.9960081914333823 
60.666666666666664 1.065633494678182 0.9959969408140107 
62.166666666666664 1.073538752134167 0.9959857001506102 
63.666666666666664 1.0677215792587647 0.9959744693350393 
65.16666666666667 1.0755760244909707 0.9959632482604327 
66.66666666666667 1.0698293966790247 0.9959520368211864 
68.16666666666667 1.0776338170480302 0.9959408349129429 
69.66666666666667 1.0719575395261072 0.9959296424325764 
71.16666666666667 1.0797126975176066 0.9959184592781782 
72.66666666666667 1.0741065569609491 0.9959072853490428 
74.16666666666667 1.081037058990097 0.9958961205456529 
75.66666666666667 1.0641731768355278 0.9958849647696656 
77.16666666666667 1.0900625262567167 0.995873817923899 
78.66666666666667 1.0674768945539697 0.9958626799123177 
79.83333333333333 1.058450224025431 0.9958540230624126 
80.0 1.081684799243263 0.9958527868056999 
80.16666666666667 1.0264502916952059 0.9958515506558485 
81.66666666666667 1.051475539864638 0.9958404300290524 
83.16666666666667 1.038237568178093 0.9958293179550831 
84.66666666666667 1.0393319051913807 0.9958182143423591 
86.16666666666667 1.0372946863831176 0.9958071191003794 
87.66666666666667 1.0405182938603765 0.9957960321397118 
89.16666666666667 0.8338533874274986 0.9957849533719781 
90.66666666666667 1.0071069709692775 0.9957738827098442 
92.16666666666667 0.8392982242828151 0.9957628200670059 
93.66666666666667 1.0225910299402614 0.9957517653581774 
95.16666666666667 1.0522991250151823 0.9957407184990796 
96.66666666666667 0.8933024631204164 0.9957296794064272 
98.16666666666667 1.0484382579198055 0.9957186479979178 
99.66666666666667 1.0842156419766416 0.9957076241922206 
